age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
73,Self-employed,Bachelors,13,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,30,United-States,<=50K
22,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
57,Self-employed,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,48,United-States,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,Black,Male,0,0,40,United-States,<=50K
33,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,44,United-States,<=50K
28,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,8614,0,40,United-States,>50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,Black,Male,0,0,40,United-States,>50K
25,Private,11th,7,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,0,0,90,United-States,<=50K
28,Government,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,Latin America,<=50K
49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
56,Self-employed,9th,5,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411,0,50,Latin America,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
59,Private,7th-8th,4,Never-married,Farming-fishing,Unmarried,White,Male,4865,0,40,United-States,<=50K
34,Private,12th,8,Separated,Farming-fishing,Unmarried,Black,Female,0,0,53,United-States,<=50K
80,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,20,United-States,<=50K
23,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
28,Private,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K
38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
51,Private,12th,8,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,45,United-States,<=50K
23,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,1721,20,United-States,<=50K
40,Private,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
38,Private,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
32,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
68,Private,5th-6th,3,Separated,Other-service,Not-in-family,White,Male,0,0,12,Europe,<=50K
45,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,38,United-States,>50K
50,Private,Bachelors,13,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,<=50K
47,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,25,Europe,<=50K
64,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
33,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7688,0,50,United-States,>50K
39,Private,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Latin America,<=50K
19,Private,12th,8,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States,<=50K
51,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
37,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
53,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
32,Private,HS-grad,9,Divorced,Craft-repair,Other-relative,Black,Female,0,0,50,United-States,<=50K
42,Government,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,>50K
41,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
27,Government,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,16,United-States,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,48,United-States,<=50K
20,Private,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,20,United-States,<=50K
57,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,5013,0,50,United-States,<=50K
36,Government,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,Latin America,<=50K
33,Government,Assoc-voc,11,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,48,United-States,>50K
34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,55,United-States,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,>50K
21,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
54,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
24,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Spouse,White,Female,0,0,40,United-States,<=50K
77,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,6,United-States,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,>50K
68,Government,10th,6,Separated,Other-service,Not-in-family,Black,Female,0,0,90,United-States,<=50K
39,Self-employed,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K
27,Self-employed,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
38,Government,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,45,United-States,<=50K
34,Private,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Female,0,0,8,United-States,<=50K
23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
81,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,4,United-States,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,3103,0,45,United-States,>50K
50,Private,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
40,Government,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Spouse,White,Female,0,0,65,United-States,>50K
38,Government,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,99999,0,57,Canada,>50K
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,50,United-States,<=50K
42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Spouse,Black,Male,0,0,40,United-States,>50K
49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,56,United-States,>50K
47,Self-employed,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
69,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Male,0,0,8,United-States,<=50K
53,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Female,0,0,50,United-States,<=50K
25,Self-employed,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,<=50K
29,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,Other,Male,0,0,40,Latin America,<=50K
38,Government,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,70,United-States,>50K
35,Private,11th,7,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,4787,0,45,United-States,>50K
41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,99999,0,50,United-States,>50K
46,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,2042,50,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
59,Self-employed,7th-8th,4,Married-civ-spouse,Sales,Spouse,White,Male,0,0,85,United-States,<=50K
38,Government,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
32,Government,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,46,United-States,<=50K
70,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,3432,0,40,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
55,Private,11th,7,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,<=50K
26,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,25,United-States,<=50K
70,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,2993,0,20,United-States,<=50K
59,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,<=50K
21,Self-employed,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,98,United-States,<=50K
19,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,United-States,<=50K
45,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
70,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,6418,0,40,United-States,>50K
33,Government,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,53,United-States,<=50K
34,Self-employed,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
56,Private,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,50,United-States,>50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
39,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
36,Government,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,6497,0,56,United-States,<=50K
60,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,Asian-Pac-Islander,Male,0,0,38,Asia,>50K
69,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,36,United-States,<=50K
29,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
19,Government,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,35,United-States,<=50K
21,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,25,Latin America,<=50K
36,Self-employed,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Spouse,White,Male,3908,0,75,United-States,<=50K
66,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,3,United-States,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
34,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States,>50K
28,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,Latin America,>50K
47,Private,11th,7,Divorced,Craft-repair,Own-child,White,Male,0,0,8,United-States,<=50K
53,Government,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
44,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Spouse,White,Female,15024,0,32,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,1485,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
33,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,3325,0,50,United-States,<=50K
22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,Latin America,<=50K
26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,4064,0,50,United-States,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Female,0,0,16,United-States,>50K
30,Government,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,40,United-States,<=50K
45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
31,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,40,Latin America,<=50K
22,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Self-employed,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,>50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,65,United-States,>50K
27,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,>50K
23,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States,<=50K
31,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Self-employed,Some-college,10,Divorced,Sales,Not-in-family,White,Female,3325,0,60,United-States,<=50K
64,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,>50K
38,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
65,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Spouse,White,Female,0,0,56,United-States,>50K
20,Self-employed,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,80,United-States,<=50K
34,Government,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,4865,0,55,United-States,<=50K
38,Government,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States,<=50K
32,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
34,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,2977,0,50,United-States,<=50K
67,Private,7th-8th,4,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
45,Private,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Government,Some-college,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,7298,0,40,United-States,>50K
20,Private,Bachelors,13,Never-married,Sales,Other-relative,Black,Female,0,0,30,United-States,<=50K
59,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,35,United-States,<=50K
65,Private,11th,7,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,20,United-States,<=50K
62,Government,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,30,United-States,<=50K
45,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7688,0,40,United-States,>50K
49,Private,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
34,Government,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Female,0,0,45,United-States,>50K
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,73,United-States,>50K
23,Private,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,40,Latin America,<=50K
19,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,99999,0,60,United-States,>50K
71,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,17,United-States,<=50K
