,Id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
12405,28685,34,Private,37210,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
12406,28686,21,Private,72593,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
12407,28687,33,Private,312055,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
12408,28688,23,Private,210053,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
12409,28689,32,Private,127384,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,55,United-States,>50K
12410,28690,19,Private,369527,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
12411,28691,32,Private,245378,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,60,United-States,<=50K
12412,28692,22,Private,284317,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
12413,28693,24,Private,329852,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
12414,28694,47,Private,256866,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,48,United-States,<=50K
12415,28695,28,Self-employed,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
12416,28696,30,Private,26543,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
12417,28697,23,Private,214227,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
12418,28698,50,Private,152810,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
12419,28699,48,Private,20296,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,>50K
12420,28700,60,Private,184183,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4650,0,40,United-States,<=50K
12421,28701,26,Government,150553,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
12422,28702,36,Self-employed,153976,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,50,United-States,<=50K
12423,28703,24,Private,65743,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
12424,28704,34,Government,229531,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,<=50K
12425,28705,59,Government,105363,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
12426,28706,77,Self-employed,192230,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
12427,28707,43,Private,142444,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,55,United-States,>50K
12428,28708,48,Private,79646,11th,7,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,50,United-States,<=50K
12429,28709,43,Self-employed,355856,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,0,0,50,Asia,<=50K
12430,28710,30,Private,231620,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,Latin America,<=50K
12431,28711,59,Private,384246,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,<=50K
12432,28712,31,Government,157673,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,40,United-States,<=50K
12433,28713,61,Self-employed,98350,Doctorate,16,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
12434,28714,39,Private,108419,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
12435,28715,46,Private,184169,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Female,7688,0,35,United-States,>50K
12436,28716,27,Private,146719,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
12437,28717,32,Private,100662,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Latin America,<=50K
12438,28718,20,Government,119156,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,20,United-States,<=50K
12439,28719,40,Private,174515,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
12440,28720,44,Government,185832,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,46,United-States,>50K
12441,28721,52,Government,168539,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,>50K
12442,28722,52,Private,89041,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
12443,28723,30,Private,381153,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
12444,28724,47,Self-employed,83064,Bachelors,13,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,60,United-States,<=50K
12445,28725,37,Private,193855,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,1902,50,United-States,<=50K
12446,28726,53,Government,324021,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
12447,28727,26,Private,55860,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
12448,28728,44,Private,113324,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
12449,28729,17,Private,250541,11th,7,Never-married,Craft-repair,Own-child,Black,Male,0,0,8,United-States,<=50K
12450,28730,39,Private,262841,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,>50K
12451,28731,43,Private,69758,Assoc-acdm,12,Married-civ-spouse,Tech-support,Spouse,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
12452,28732,20,Private,173724,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
12453,28733,20,Private,315877,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,2001,40,United-States,<=50K
12454,28734,35,Private,123606,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
12455,28735,30,Private,58582,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,10,United-States,<=50K
12456,28736,24,Private,283613,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
12457,28737,29,Private,168470,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
12458,28738,20,Private,71788,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,18,United-States,<=50K
12459,28739,29,Private,200511,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,<=50K
12460,28740,36,Government,184556,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,40,United-States,<=50K
12461,28741,53,Government,135102,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,2002,45,United-States,<=50K
12462,28742,22,Private,412316,HS-grad,9,Never-married,Sales,Other-relative,Black,Male,0,0,40,United-States,<=50K
12463,28743,17,Private,161981,10th,6,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
12464,28744,46,Self-employed,366089,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,15024,0,40,United-States,>50K
12465,28745,43,Private,159549,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
12466,28746,40,Private,47902,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
12467,28747,33,Private,205152,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
12468,28748,44,Private,230478,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
12469,28749,61,Private,43554,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2339,40,United-States,<=50K
12470,28750,38,Private,297449,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Male,7298,0,50,United-States,>50K
12471,28751,31,Government,188798,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
12472,28752,34,Private,244147,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
12473,28753,33,Government,262042,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,1138,40,United-States,<=50K
12474,28754,27,Private,37088,Bachelors,13,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,30,United-States,<=50K
12475,28755,32,Self-employed,65278,Doctorate,16,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
12476,28756,44,Private,43711,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
12477,28757,40,Self-employed,49249,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,>50K
12478,28758,59,Self-employed,200453,Masters,14,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
12479,28759,64,Government,182866,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
12480,28760,32,Private,195000,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,7298,0,45,United-States,>50K
12481,28761,32,Private,51150,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
12482,28762,47,Private,102628,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,15024,0,55,United-States,>50K
12483,28763,47,Self-employed,255934,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,80,United-States,<=50K
12484,28764,59,Self-employed,201263,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,15024,0,55,United-States,>50K
12485,28765,64,Self-employed,388625,10th,6,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,10,United-States,>50K
12486,28766,46,Private,102102,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
12487,28767,18,Private,379768,HS-grad,9,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,United-States,<=50K
12488,28768,26,Private,206600,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,30,Latin America,<=50K
12489,28769,60,Private,243829,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
12490,28770,35,Private,259846,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,55,United-States,<=50K
12491,28771,25,Private,169124,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
12492,28772,48,Private,46677,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,<=50K
12493,28773,25,Private,240081,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
12494,28774,49,Self-employed,275845,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,60,United-States,<=50K
12495,28775,40,Private,34113,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,6849,0,43,United-States,<=50K
12496,28776,43,Self-employed,116666,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,Other,Male,0,0,35,United-States,>50K
12497,28777,82,Private,194590,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,<=50K
12498,28778,39,Private,190728,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
12499,28779,33,Private,155343,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
12500,28780,54,Private,180211,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,Asian-Pac-Islander,Male,0,0,60,Latin America,>50K
12501,28781,90,Private,311184,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,20,United-States,<=50K
12502,28782,49,Government,102359,9th,5,Widowed,Handlers-cleaners,Unmarried,White,Male,0,2231,40,United-States,>50K
12503,28783,63,Government,109735,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
12504,28784,56,Private,37394,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
12505,28785,30,Government,423064,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Male,0,0,35,United-States,<=50K
12506,28786,51,Private,233149,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,>50K
12507,28787,35,Government,215419,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
12508,28788,18,Private,25828,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K
12509,28789,30,Government,145692,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,1974,40,United-States,<=50K
12510,28790,57,Self-employed,65080,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,>50K
12511,28791,51,Self-employed,304955,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,50,United-States,>50K
12512,28792,66,Private,116468,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,2936,0,20,United-States,<=50K
12513,28793,17,Private,212125,10th,6,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
12514,28794,45,Private,104521,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
12515,28795,36,Private,131414,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,36,United-States,<=50K
12516,28796,24,Private,60783,Some-college,10,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,70,United-States,>50K
12517,28797,57,Self-employed,140319,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,50,United-States,<=50K
12518,28798,24,Private,433330,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
12519,28799,29,Government,240738,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
12520,28800,37,Private,127918,Some-college,10,Never-married,Transport-moving,Unmarried,White,Female,0,0,20,Puerto-Rico,<=50K
12521,28801,35,Private,114765,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
12522,28802,30,Private,154950,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,15024,0,60,United-States,>50K
12523,28803,75,Self-employed,165968,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K
12524,28804,30,Private,195576,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,3325,0,50,United-States,<=50K
12525,28805,33,Private,199046,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
12526,28806,21,Private,214387,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,64,United-States,<=50K
12527,28807,19,Government,169853,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
12528,28808,52,Private,128272,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,14,United-States,<=50K
12529,28809,65,Self-employed,144822,9th,5,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,45,United-States,<=50K
12530,28810,30,Self-employed,188798,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
12531,28811,49,Self-employed,141058,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,2339,50,United-States,<=50K
12532,28812,50,Private,167065,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
12533,28813,38,Private,133963,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
12534,28814,17,Self-employed,36218,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
12535,28815,36,Private,179666,12th,8,Married-civ-spouse,Craft-repair,Spouse,Other,Male,0,0,40,United-States,<=50K
12536,28816,49,Private,155489,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
12537,28817,52,Private,54933,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
12538,28818,52,Self-employed,41496,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
12539,28819,58,Private,347692,11th,7,Divorced,Sales,Not-in-family,Black,Male,0,0,15,United-States,<=50K
12540,28820,20,Private,194630,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
12541,28821,31,Private,193231,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,3325,0,60,United-States,<=50K
12542,28822,32,Private,250354,10th,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,45,United-States,<=50K
12543,28823,25,Private,511331,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
12544,28824,38,Private,212048,Prof-school,15,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
12545,28825,40,Private,117860,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12546,28826,42,Private,129684,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,5455,0,50,United-States,<=50K
12547,28827,68,Private,108683,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,12,United-States,>50K
12548,28828,36,Private,29984,12th,8,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,<=50K
12549,28829,28,Private,46868,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
12550,28830,46,Government,109089,Prof-school,15,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,40,United-States,>50K
12551,28831,43,Private,115562,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,42,United-States,>50K
12552,28832,30,Private,255279,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
12553,28833,49,Self-employed,362654,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,15024,0,50,United-States,>50K
12554,28834,63,Self-employed,111306,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,10,United-States,<=50K
